true_di,true_dd,mean_di,mean_dd,true_mean_diff_di,true_mean_diff_dd,min_di,max_di,range_di,avg_diff_di,min_dd,max_dd,range_dd,avg_diff_dd,num_candidates,alpha,beta,trial
1.58952421764696,-0.26270457839002664,1.293294537879791,-0.2600506571640421,0.29622967976716885,-0.002653921225984568,1.004113783583155,1.6819744322265215,0.6778606486433665,0.29815851751986716,-0.2600506571640422,-0.2600506571640421,1.1102230246251565e-16,0.002653921225984538,1650,1.0,0.8,2
1.58952421764696,-0.26270457839002664,1.2995048658432409,-0.25537001560584127,0.29001935180371907,-0.007334562784185372,1.0633885780027335,1.599537083348664,0.5361485053459305,0.2900412658295475,-0.25537001560584144,-0.2553700156058412,2.220446049250313e-16,0.00733456278418532,986,1.0,0.5,2
1.58952421764696,-0.26270457839002664,1.293948594923252,-0.2580855164762894,0.29557562272370785,-0.004619061913737232,1.0283354809437841,1.6421742400669814,0.6138387591231973,0.29610959027645917,-0.2580855164762894,-0.2580855164762893,1.1102230246251565e-16,0.004619061913737253,1333,1.5,1.0,2
1.58952421764696,-0.26270457839002664,1.301123824881185,-0.25593827866024377,0.288400392765775,-0.006766299729782876,1.0558942000626472,1.6158090383472314,0.5599148382845842,0.28852410146317536,-0.25593827866024377,-0.25593827866024366,1.1102230246251565e-16,0.006766299729782898,1080,1.5,0.8,2
1.58952421764696,-0.26270457839002664,1.3311181756817296,-0.25231648586411165,0.2584060419652303,-0.010388092525914994,1.1459140792484523,1.5526622708753366,0.40674819162688425,0.25840604196523026,-0.2523164858641117,-0.2523164858641116,1.1102230246251565e-16,0.010388092525914957,528,1.5,0.5,2
1.58952421764696,-0.26270457839002664,1.2995048658432409,-0.25537001560584127,0.29001935180371907,-0.007334562784185372,1.0633885780027335,1.599537083348664,0.5361485053459305,0.2900412658295475,-0.25537001560584144,-0.2553700156058412,2.220446049250313e-16,0.00733456278418532,986,2.0,1.0,2
1.58952421764696,-0.26270457839002664,1.314426878075445,-0.25358240270924853,0.27509733957151505,-0.00912217568077811,1.1077043334051584,1.56808195016893,0.46037761676377165,0.27509733957151516,-0.25358240270924864,-0.25358240270924853,1.1102230246251565e-16,0.009122175680778095,700,2.0,0.8,2
1.58952421764696,-0.26270457839002664,1.352241496548839,-0.25064260188583504,0.23728272109812099,-0.012061976504191607,1.200726247015846,1.5267457468641696,0.3260194998483237,0.23728272109812099,-0.250642601885835,-0.25064260188583487,1.1102230246251565e-16,0.01206197650419168,323,2.0,0.5,2
1.1843902887141484,-0.3926259065708103,1.1658784863162135,-0.39262590657081026,0.01851180239793493,-5.551115123125783e-17,1.1297110412982625,1.2029824079189464,0.0732713666206839,0.020546632274834477,-0.3926259065708103,-0.3926259065708103,0.0,0.0,1600,1.0,1.0,3
1.1843902887141484,-0.3926259065708103,1.1657569712314317,-0.3716014762918544,0.018633317482716683,-0.021024430278955897,1.1266574086896002,1.2059183190037375,0.07926091031413729,0.021825872943541328,-0.37160147629185447,-0.37160147629185436,1.1102230246251565e-16,0.02102443027895595,1300,1.0,0.8,3
1.1843902887141484,-0.3926259065708103,1.1652714630324734,-0.32581852091924063,0.019118825681675,-0.06680738565156968,1.1172180305245227,1.2148301120394216,0.09761208151489886,0.02657105599391883,-0.32581852091924074,-0.3258185209192406,1.6653345369377348e-16,0.06680738565156964,800,1.0,0.5,3
1.1843902887141484,-0.3926259065708103,1.165687542168057,-0.3538804052350275,0.018702746546091387,-0.038745501335782806,1.1234437485560387,1.209140385507381,0.08569663695134233,0.023342936003844367,-0.3538804052350275,-0.3538804052350275,0.0,0.038745501335782806,1100,1.5,1.0,3
1.1843902887141484,-0.3926259065708103,1.1656249231756717,-0.3320700118150813,0.01876536553847674,-0.060555894755729034,1.1187258215887572,1.213974603336681,0.09524878174792373,0.025683194192474005,-0.3320700118150812,-0.3320700118150811,1.1102230246251565e-16,0.06055589475572912,900,1.5,0.8,3
1.1843902887141484,-0.3926259065708103,1.1655432905923442,-0.2882227463026101,0.018846998121804237,-0.10440316026820023,1.1066040170869738,1.226686721271825,0.12008270418485134,0.03190537560316361,-0.28822274630261,-0.2882227463026099,1.1102230246251565e-16,0.1044031602682003,600,1.5,0.5,3
1.1843902887141484,-0.3926259065708103,1.1652714630324734,-0.32581852091924063,0.019118825681675,-0.06680738565156968,1.1172180305245227,1.2148301120394216,0.09761208151489886,0.02657105599391883,-0.32581852091924074,-0.3258185209192406,1.6653345369377348e-16,0.06680738565156964,800,2.0,1.0,3
1.1843902887141484,-0.3926259065708103,1.165568140306178,-0.3046821118909117,0.018822148407970474,-0.0879437946798986,1.1115883956261272,1.2214190762924069,0.10983068066627966,0.029325736188161276,-0.3046821118909117,-0.3046821118909116,1.1102230246251565e-16,0.08794379467989866,700,2.0,0.8,3
1.1843902887141484,-0.3926259065708103,1.167639040066933,-0.2642850286967298,0.016751248647215444,-0.1283408778740805,1.1033555376460167,1.2344888470382571,0.13113330939224044,0.034446870150920496,-0.2642850286967299,-0.26428502869672976,1.1102230246251565e-16,0.12834087787408052,384,2.0,0.5,3
0.41662808505017623,0.2980879890885429,1.1092550650162696,0.2980879890885428,-0.6926269799660933,1.1102230246251565e-16,0.32292952206948333,2.872441239816283,2.5495117177467996,0.6949814679250199,0.29808798908854284,0.29808798908854295,1.1102230246251565e-16,5.5378701506686956e-17,7544,1.0,1.0,4
0.41662808505017623,0.2980879890885429,1.0717659709089473,0.2995512916660598,-0.6551378858587711,-0.0014633025775169228,0.39606885499379507,2.380764032649305,1.9846951776555102,0.6551892760590049,0.2995512916660598,0.2995512916660598,0.0,0.0014633025775169228,5751,1.0,0.8,4
0.41662808505017623,0.2980879890885429,1.0270106317561656,0.30231994211809954,-0.6103825467059893,-0.004231953029556645,0.541015209381786,1.77993977033793,1.2389245609561441,0.6103825467059893,0.3023199421180994,0.30231994211809954,1.1102230246251565e-16,0.0042319530295566316,3120,1.0,0.5,4
0.41662808505017623,0.2980879890885429,1.0533597727581248,0.3006831880976954,-0.6367316877079485,-0.0025951990091525046,0.4583023051158928,2.0964785325060493,1.6381762273901566,0.6367316877079483,0.30068318809769534,0.30068318809769534,0.0,0.002595199009152449,4536,1.5,1.0,4
0.41662808505017623,0.2980879890885429,1.0353259814882447,0.30197016607858557,-0.6186978964380685,-0.003882176990042674,0.5285991647671401,1.8376583517862601,1.3090591870191202,0.6186978964380684,0.3019701660785856,0.3019701660785857,5.551115123125783e-17,0.0038821769900427364,3348,1.5,0.8,4
0.41662808505017623,0.2980879890885429,1.012711869160247,0.30426911517072064,-0.5960837841100708,-0.006181126082177746,0.6592537642264285,1.489478327984263,0.8302245637578345,0.5960837841100709,0.30426911517072075,0.30426911517072075,0.0,0.006181126082177857,1672,1.5,0.5,4
0.41662808505017623,0.2980879890885429,1.0270106317561656,0.30231994211809954,-0.6103825467059893,-0.004231953029556645,0.541015209381786,1.77993977033793,1.2389245609561441,0.6103825467059893,0.3023199421180994,0.30231994211809954,1.1102230246251565e-16,0.0042319530295566316,3120,2.0,1.0,4
0.41662808505017623,0.2980879890885429,1.016451491978658,0.3034464413285551,-0.5998234069284818,-0.00535845224001219,0.6062665419856325,1.6025477656844114,0.9962812236987789,0.5998234069284819,0.303446441328555,0.3034464413285551,5.551115123125783e-17,0.005358452240012177,2244,2.0,0.8,4
0.41662808505017623,0.2980879890885429,1.005708183536365,0.30539021297564517,-0.5890800984861888,-0.007302223887102277,0.7270186059165048,1.355693221749019,0.6286746158325142,0.5890800984861887,0.3053902129756453,0.3053902129756453,0.0,0.007302223887102387,1050,2.0,0.5,4
1.0772790601482503,-0.07868610074008936,1.1778957978172337,-0.07868610074008942,-0.10061673766898349,5.551115123125783e-17,0.9468879364804956,1.4629056176741366,0.516017681193641,0.12105633039494805,-0.07868610074008942,-0.07868610074008936,5.551115123125783e-17,4.674623261579606e-17,2451,1.0,1.0,5
1.0772790601482503,-0.07868610074008936,1.1987194187668386,-0.07429865912341369,-0.12144035861858837,-0.004387441616675675,0.986624266021981,1.4553883909012724,0.4687641248792914,0.1295228126205913,-0.07429865912341371,-0.0742986591234136,1.1102230246251565e-16,0.004387441616675673,1872,1.0,0.8,5
1.0772790601482503,-0.07868610074008936,1.2338717540345097,-0.06644661521799167,-0.1565926938862594,-0.012239485522097693,1.057755787182354,1.439507081754331,0.381751294571977,0.15677279468468064,-0.06644661521799172,-0.06644661521799167,5.551115123125783e-17,0.01223948552209768,1088,1.0,0.5,5
1.0772790601482503,-0.07868610074008936,1.2118196912588428,-0.07102008578945362,-0.13454063111059256,-0.007666014950635736,1.0148990570677485,1.4466266530589817,0.4317275959912332,0.13766722756578112,-0.07102008578945362,-0.07102008578945357,5.551115123125783e-17,0.007666014950635738,1517,1.5,1.0,5
1.0772790601482503,-0.07868610074008936,1.2310982625558569,-0.06740788896298325,-0.1538192024076066,-0.011278211777106112,1.051146954758226,1.4419807614367037,0.3908338066784778,0.15417564734511988,-0.06740788896298328,-0.06740788896298322,5.551115123125783e-17,0.011278211777106128,1156,1.5,0.8,5
1.0772790601482503,-0.07868610074008936,1.2473216742839632,-0.061242282890871795,-0.17004261413571298,-0.017443817849217565,1.1090008762103363,1.4030368318983015,0.29403595568796526,0.17004261413571292,-0.06124228289087186,-0.061242282890871746,1.1102230246251565e-16,0.01744381784921756,621,1.5,0.5,5
1.0772790601482503,-0.07868610074008936,1.2338717540345097,-0.06644661521799167,-0.1565926938862594,-0.012239485522097693,1.057755787182354,1.439507081754331,0.381751294571977,0.15677279468468064,-0.06644661521799172,-0.06644661521799167,5.551115123125783e-17,0.01223948552209768,1088,2.0,1.0,5
1.0772790601482503,-0.07868610074008936,1.2475845904318326,-0.06340792267374634,-0.1703055302835823,-0.015278178066343018,1.087643834316521,1.4313075909916857,0.3436637566751648,0.17030553028358228,-0.0634079226737464,-0.06340792267374629,1.1102230246251565e-16,0.015278178066343021,837,2.0,0.8,5
1.0772790601482503,-0.07868610074008936,1.2490227423797278,-0.05836086303441503,-0.1717436822314775,-0.020325237705674327,1.1406988084361,1.3676643842154814,0.22696557577938137,0.17174368223147748,-0.05836086303441507,-0.05836086303441501,5.551115123125783e-17,0.020325237705674317,378,2.0,0.5,5
2.6714100388388298,0.4594621161364475,1.1091055392640758,0.45946211613644744,1.562304499574754,5.551115123125783e-17,0.19152983594980913,3.0494773850027945,2.8579475490529855,1.5681270966405942,0.45946211613644744,0.4594621161364475,5.551115123125783e-17,9.963539964584738e-18,3900,1.0,1.0,6
2.6714100388388298,0.4594621161364475,1.0581932167240498,0.46127993644476717,1.61321682211478,-0.0018178203083196731,0.18971215100343852,2.8040544753091337,2.614342324305695,1.6138029124947644,0.46127993644476717,0.46127993644476734,1.6653345369377348e-16,0.0018178203083196937,3200,1.0,0.8,6
2.6714100388388298,0.4594621161364475,0.9917539160315952,0.46443463573966864,1.6796561228072346,-0.004972519603221148,0.3704046317521639,1.9721885478130439,1.60178391606088,1.6796561228072344,0.4644346357396685,0.4644346357396685,0.0,0.004972519603220982,1659,1.0,0.5,6
2.6714100388388298,0.4594621161364475,1.015124978155604,0.46261180253829637,1.6562850606832258,-0.0031496864018488724,0.25066229263980694,2.400891971122887,2.1502296784830803,1.6562850606832258,0.46261180253829637,0.4626118025382964,5.551115123125783e-17,0.0031496864018489097,2511,1.5,1.0,6
2.6714100388388298,0.4594621161364475,0.9965778106371306,0.4640547534070691,1.6748322282016992,-0.004592637270621591,0.3455080493043494,2.0522146792189457,1.7067066299145963,1.6748322282016994,0.46405475340706914,0.46405475340706925,1.1102230246251565e-16,0.004592637270621702,1804,1.5,0.8,6
2.6714100388388298,0.4594621161364475,0.9883049921136631,0.4664629601539634,1.6831050467251667,-0.007000844017515884,0.5336084065793062,1.607823112667959,1.0742147060886529,1.6831050467251667,0.4664629601539632,0.46646296015396327,5.551115123125783e-17,0.007000844017515724,840,1.5,0.5,6
2.6714100388388298,0.4594621161364475,0.9917539160315952,0.46443463573966864,1.6796561228072346,-0.004972519603221148,0.3704046317521639,1.9721885478130439,1.60178391606088,1.6796561228072344,0.4644346357396685,0.4644346357396685,0.0,0.004972519603220982,1659,2.0,1.0,6
2.6714100388388298,0.4594621161364475,0.9894021464664478,0.4656246121243495,1.682007892372382,-0.006162495987902028,0.4652015839645955,1.7469091765581293,1.2817075925935337,1.682007892372382,0.46562461212434963,0.4656246121243497,5.551115123125783e-17,0.0061624959879021885,1156,2.0,0.8,6
2.6714100388388298,0.4594621161364475,0.985928164415094,0.4675663882886914,1.6854818744237359,-0.008104272152243908,0.6237679038383606,1.4449446689265477,0.8211767650881872,1.6854818744237359,0.4675663882886915,0.4675663882886915,0.0,0.008104272152244019,539,2.0,0.5,6
0.7983636013107657,0.13739340262041388,0.9726563048942714,0.1373934026204138,-0.17429270358350568,8.326672684688674e-17,0.7351520254562984,1.2683959511436147,0.5332439256873163,0.18036016313082176,0.13739340262041383,0.13739340262041388,5.551115123125783e-17,5.491425713199699e-17,1953,1.0,1.0,7
0.7983636013107657,0.13739340262041388,0.9666656251639544,0.1410309010987695,-0.1683020238531887,-0.003637498478355622,0.7610466879121253,1.214347638874881,0.4533009509627558,0.1703008345365286,0.14103090109876942,0.14103090109876948,5.551115123125783e-17,0.0036374984783555933,1394,1.0,0.8,7
0.7983636013107657,0.13739340262041388,0.9575011685422253,0.1477584782300627,-0.15913756723145966,-0.010365075609648805,0.8115809856776609,1.1232449692901767,0.3116639836125158,0.15913756723145972,0.14775847823006266,0.14775847823006266,0.0,0.010365075609648777,660,1.0,0.5,7
0.7983636013107657,0.13739340262041388,0.9622213257044966,0.1438072235613974,-0.16385772439373092,-0.006413820940983528,0.7808971915819685,1.1754981686422774,0.39460097706030894,0.16418659716786752,0.1438072235613974,0.1438072235613974,0.0,0.006413820940983528,1095,1.5,1.0,7
0.7983636013107657,0.13739340262041388,0.9577968413795196,0.14692064635676375,-0.15943324006875392,-0.00952724373634986,0.8038522549761125,1.134052595718284,0.33020034074217164,0.15943324006875395,0.14692064635676366,0.14692064635676372,5.551115123125783e-17,0.009527243736349831,756,1.5,0.8,7
0.7983636013107657,0.13739340262041388,0.9491536446748363,0.1523593083112982,-0.15079004336407065,-0.014965905690884324,0.8423114961125844,1.0662100395852552,0.2238985434726708,0.15079004336407062,0.15235930831129824,0.1523593083112983,5.551115123125783e-17,0.014965905690884353,360,1.5,0.5,7
0.7983636013107657,0.13739340262041388,0.9575011685422253,0.1477584782300627,-0.15913756723145966,-0.010365075609648805,0.8115809856776609,1.1232449692901767,0.3116639836125158,0.15913756723145972,0.14775847823006266,0.14775847823006266,0.0,0.010365075609648777,660,2.0,1.0,7
0.7983636013107657,0.13739340262041388,0.9514071180045913,0.1504317513738538,-0.15304351669382565,-0.013038348753439927,0.8271945742022373,1.0896514955822574,0.2624569213800201,0.1530435166938258,0.15043175137385378,0.15043175137385378,0.0,0.013038348753439897,468,2.0,0.8,7
0.7983636013107657,0.13739340262041388,0.9456572805026952,0.154951741229201,-0.14729367919192948,-0.01755833860878711,0.8617999011435241,1.0356215680245249,0.17382166688100076,0.1472936791919295,0.15495174122920097,0.15495174122920102,5.551115123125783e-17,0.017558338608787135,216,2.0,0.5,7
0.6879232964867503,0.16228166744335537,0.96920547429829,0.16228166744335532,-0.28128217781153964,5.551115123125783e-17,0.6288654219938413,1.4203040000358962,0.7914385780420549,0.2824555307959669,0.16228166744335493,0.16228166744335537,4.440892098500626e-16,5.759783547031234e-17,8300,1.0,1.0,8
0.6879232964867503,0.16228166744335537,0.912341103100427,0.16022160808198022,-0.22441780661367672,0.002060059361375155,0.5920542469990049,1.3321527492964111,0.7400985022974063,0.22954318058449863,0.16022160808198016,0.16022160808198027,1.1102230246251565e-16,0.002060059361375188,7300,1.0,0.8,8
0.6879232964867503,0.16228166744335537,0.8086738168819901,0.15587828902506332,-0.12075052039523981,0.006403378418292055,0.5222823245747343,1.17716387859254,0.6548815540178057,0.1497674150268366,0.15587828902506318,0.1558782890250634,2.220446049250313e-16,0.006403378418292079,5900,1.0,0.5,8
0.6879232964867503,0.16228166744335537,0.8699992910738403,0.15852112896050558,-0.18207599458709,0.0037605384828497956,0.5635659085363421,1.268721776494267,0.705155867957925,0.19359794771701094,0.15852112896050552,0.15852112896050574,2.220446049250313e-16,0.003760538482849836,6700,1.5,1.0,8
0.6879232964867503,0.16228166744335537,0.820721884458719,0.156462517141955,-0.13279858797196864,0.005819150301400372,0.5311176520888478,1.1938326669037067,0.662715014814859,0.15731642580117403,0.15646251714195503,0.15646251714195503,0.0,0.005819150301400344,6000,1.5,0.8,8
0.6879232964867503,0.16228166744335537,0.7880681997576299,0.15240918302487635,-0.10014490327087955,0.009872484418479016,0.5573909067042585,1.0707572702849257,0.5133663635806672,0.1195219509419457,0.15240918302487638,0.15240918302487638,0.0,0.009872484418478988,3800,1.5,0.5,8
0.6879232964867503,0.16228166744335537,0.8086738168819901,0.15587828902506332,-0.12075052039523981,0.006403378418292055,0.5222823245747343,1.17716387859254,0.6548815540178057,0.1497674150268366,0.15587828902506318,0.1558782890250634,2.220446049250313e-16,0.006403378418292079,5900,2.0,1.0,8
0.6879232964867503,0.16228166744335537,0.7936953577243729,0.15391931751120747,-0.10577206123762262,0.008362349932147906,0.5375894345396912,1.1148357208392723,0.5772462862995811,0.13090064754857608,0.15391931751120747,0.15391931751120747,0.0,0.008362349932147906,4698,2.0,0.8,8
0.6879232964867503,0.16228166744335537,0.7880893582127502,0.15023342098216053,-0.10016606172599984,0.012048246461194845,0.5987144768780251,1.011109040327094,0.4123945634490688,0.1094107051975922,0.15023342098216053,0.15023342098216053,0.0,0.012048246461194845,2542,2.0,0.5,8
1.5635405720079898,0.306310991037147,1.4487125506149658,0.3063109910371472,0.11482802139302395,-2.220446049250313e-16,1.1065715306299222,1.860729363410939,0.7541578327810168,0.19008342767230613,0.3063109910371471,0.3063109910371471,0.0,1.1102230246251565e-16,7000,1.0,1.0,9
1.5635405720079898,0.306310991037147,1.4623049820211589,0.301754206980152,0.10123558998683091,0.004556784056995,1.1369000652702965,1.8515760210572534,0.7146759557869569,0.17261044956377616,0.301754206980152,0.3017542069801521,1.1102230246251565e-16,0.0045567840569949985,6200,1.0,0.8,9
1.5635405720079898,0.306310991037147,1.4826810759907951,0.2888725734680211,0.08085949601719467,0.017438417569125897,1.2281094518943407,1.7756398727366598,0.5475304208423191,0.1283537339193236,0.2888725734680211,0.2888725734680211,0.0,0.017438417569125897,4500,1.0,0.5,9
1.5635405720079898,0.306310991037147,1.4684176449861541,0.2972849221983025,0.09512292702183567,0.009026068838844492,1.1716389460181416,1.8180236837510493,0.6463847377329077,0.15489405703886888,0.2972849221983025,0.2972849221983026,1.1102230246251565e-16,0.009026068838844475,5500,1.5,1.0,9
1.5635405720079898,0.306310991037147,1.4752670823051899,0.2908995561758471,0.08827348970279991,0.015411434861299866,1.208749885531221,1.7840337137530335,0.5752838282218125,0.13716463198748977,0.29089955617584706,0.29089955617584706,0.0,0.015411434861299922,4800,1.5,0.8,9
1.5635405720079898,0.306310991037147,1.508011615881806,0.27456547765202016,0.055528956126183804,0.03174551338512682,1.3036022112262253,1.7368555184417203,0.43325330721549493,0.09468802700169592,0.2745654776520202,0.27456547765202033,1.1102230246251565e-16,0.03174551338512677,3300,1.5,0.5,9
1.5635405720079898,0.306310991037147,1.4826810759907951,0.2888725734680211,0.08085949601719467,0.017438417569125897,1.2281094518943407,1.7756398727366598,0.5475304208423191,0.1283537339193236,0.2888725734680211,0.2888725734680211,0.0,0.017438417569125897,4500,2.0,1.0,9
1.5635405720079898,0.306310991037147,1.4962748513831812,0.2813020367948878,0.06726572062480862,0.025008954242259185,1.2709728937738474,1.7514132746838367,0.4804403809099893,0.10897898190093512,0.28130203679488786,0.28130203679488786,0.0,0.025008954242259126,3800,2.0,0.8,9
1.5635405720079898,0.306310991037147,1.5293324667124504,0.2632635271709512,0.034208105295539415,0.04304746386619579,1.3540379525172384,1.7224594182828283,0.36842146576559,0.07392229552833146,0.26326352717095125,0.26326352717095125,0.0,0.043047463866195734,2600,2.0,0.5,9
1.7821913829675837,-0.05188523514814669,1.337863130086306,-0.05188523514814669,0.44432825288127775,0.0,0.9705343199420771,1.8948267148956521,0.9242923949535751,0.4454076881235055,-0.05188523514814675,-0.05188523514814658,1.6653345369377348e-16,3.672276158375518e-18,7800,1.0,1.0,10
1.7821913829675837,-0.05188523514814669,1.2980997314189655,-0.05170697468285624,0.4840916515486182,-0.00017826046529045153,0.923654935256228,1.879120069568237,0.9554651343120091,0.48473189086373153,-0.051706974682856344,-0.05170697468285618,1.6653345369377348e-16,0.000178260465290451,6700,1.0,0.8,10
1.7821913829675837,-0.05188523514814669,1.2174050480917087,-0.051295598529884766,0.564786334875875,-0.0005896366182619253,0.8281779862621996,1.85162907477145,1.0234510885092503,0.5650099523239925,-0.051295598529884856,-0.051295598529884745,1.1102230246251565e-16,0.0005896366182619253,5049,1.0,0.5,10
1.7821913829675837,-0.05188523514814669,1.2663101781847812,-0.05155196433699144,0.5158812047828025,-0.0003332708111552507,0.8849930607598594,1.870269384525176,0.9852763237653167,0.5163357333400818,-0.05155196433699144,-0.05155196433699133,1.1102230246251565e-16,0.00033327081115525276,6000,1.5,1.0,10
1.7821913829675837,-0.05188523514814669,1.2273035399375785,-0.051353979140877026,0.5548878430300053,-0.0005312560072696648,0.8382355986428338,1.8590430578809087,1.020807459238075,0.5551784142930946,-0.051353979140877026,-0.051353979140876915,1.1102230246251565e-16,0.0005312560072696663,5300,1.5,0.8,10
1.7821913829675837,-0.05188523514814669,1.187846823164262,-0.05092706712982121,0.5943445598033217,-0.0009581680183254823,0.8138535801446058,1.7887869714330693,0.9749333912884635,0.5943484372803736,-0.0509270671298212,-0.0509270671298212,0.0,0.0009581680183254893,3402,1.5,0.5,10
1.7821913829675837,-0.05188523514814669,1.2174050480917087,-0.051295598529884766,0.564786334875875,-0.0005896366182619253,0.8281779862621996,1.85162907477145,1.0234510885092503,0.5650099523239925,-0.051295598529884856,-0.051295598529884745,1.1102230246251565e-16,0.0005896366182619253,5049,2.0,1.0,10
1.7821913829675837,-0.05188523514814669,1.2106576719038207,-0.05109227167073249,0.571533711063763,-0.0007929634774141991,0.8221759823660215,1.8443380396410665,1.022162057275045,0.5717116235924754,-0.05109227167073249,-0.05109227167073249,0.0,0.0007929634774141991,4048,2.0,0.8,10
