true_di,true_dd,mean_di,mean_dd,true_mean_diff_di,true_mean_diff_dd,min_di,max_di,range_di,avg_diff_di,min_dd,max_dd,range_dd,avg_diff_dd,num_candidates,alpha,beta,const,trial
1.2844555234952921,-0.017610111503891135,2.294129675764824,-0.017610111503891107,-1.0096741522695318,-2.7755575615628914e-17,0.9985630321701993,7.8295495917190445,6.830986559548846,1.0341143964145343,-0.017610111503891107,-0.017610111503891107,0.0,2.7755575615628914e-17,1750,1.0,1.0,-2.07343067410409e-18,0
1.2844555234952921,-0.017610111503891135,2.294129675764824,-0.01761011150389108,-1.0096741522695318,-5.551115123125783e-17,0.9985630321701989,7.8295495917190445,6.830986559548846,1.0341143964145343,-0.01761011150389108,-0.01761011150389108,0.0,5.551115123125783e-17,1750,1.0,0.9,0.0012065087309014594,0
1.2844555234952921,-0.017610111503891135,2.294129675764824,-0.017610111503891107,-1.0096741522695318,-2.7755575615628914e-17,0.9985630321701993,7.8295495917190445,6.830986559548846,1.0341143964145343,-0.017610111503891107,-0.017610111503891107,0.0,2.7755575615628914e-17,1750,1.0,0.7,0.013383674522352437,0
1.2844555234952921,-0.017610111503891135,2.294129675764824,-0.01761011150389108,-1.0096741522695318,-5.551115123125783e-17,0.9985630321701989,7.8295495917190445,6.830986559548846,1.0341143964145343,-0.01761011150389108,-0.01761011150389108,0.0,5.551115123125783e-17,1750,1.0,0.5,0.0481406788636385,0
1.2844555234952921,-0.017610111503891135,2.294129675764824,-0.017610111503891107,-1.0096741522695318,-2.7755575615628914e-17,0.9985630321701993,7.8295495917190445,6.830986559548846,1.0341143964145343,-0.017610111503891107,-0.017610111503891107,0.0,2.7755575615628914e-17,1750,1.0,0.3,0.13379389679055143,0
1.2844555234952921,-0.017610111503891135,2.294129675764824,-0.017610111503891107,-1.0096741522695318,-2.7755575615628914e-17,0.9985630321701993,7.8295495917190445,6.830986559548846,1.0341143964145343,-0.017610111503891107,-0.017610111503891107,0.0,2.7755575615628914e-17,1750,1.1,1.0,0.0009885184917673984,0
1.2844555234952921,-0.017610111503891135,2.294129675764824,-0.017610111503891107,-1.0096741522695318,-2.7755575615628914e-17,0.9985630321701993,7.8295495917190445,6.830986559548846,1.0341143964145343,-0.017610111503891107,-0.017610111503891107,0.0,2.7755575615628914e-17,1750,1.1,0.9,0.004324811264825271,0
1.2844555234952921,-0.017610111503891135,2.294129675764824,-0.017610111503891163,-1.0096741522695318,2.7755575615628914e-17,0.9985630321701993,7.8295495917190445,6.830986559548846,1.0341143964145347,-0.017610111503891163,-0.017610111503891163,0.0,2.7755575615628914e-17,1750,1.1,0.7,0.02120890875111825,0
1.2844555234952921,-0.017610111503891135,2.294129675764824,-0.017610111503891163,-1.0096741522695318,2.7755575615628914e-17,0.9985630321701993,7.8295495917190445,6.830986559548846,1.0341143964145347,-0.017610111503891163,-0.017610111503891163,0.0,2.7755575615628914e-17,1750,1.1,0.5,0.06138165674550711,0
1.2844555234952921,-0.017610111503891135,2.294129675764824,-0.017610111503891107,-1.0096741522695318,-2.7755575615628914e-17,0.9985630321701993,7.8295495917190445,6.830986559548846,1.0341143964145343,-0.017610111503891107,-0.017610111503891107,0.0,2.7755575615628914e-17,1750,1.1,0.3,0.15333267703621054,0
1.2844555234952921,-0.017610111503891135,2.294129675764824,-0.017610111503891163,-1.0096741522695318,2.7755575615628914e-17,0.9985630321701993,7.8295495917190445,6.830986559548846,1.0341143964145347,-0.017610111503891163,-0.017610111503891163,0.0,2.7755575615628914e-17,1750,1.3,1.0,0.007333866486095679,0
1.2844555234952921,-0.017610111503891135,2.294129675764824,-0.01761011150389108,-1.0096741522695318,-5.551115123125783e-17,0.9985630321701989,7.8295495917190445,6.830986559548846,1.0341143964145343,-0.01761011150389108,-0.01761011150389108,0.0,5.551115123125783e-17,1750,1.3,0.9,0.014204259820370296,0
1.2844555234952921,-0.017610111503891135,2.294129675764824,-0.017610111503891163,-1.0096741522695318,2.7755575615628914e-17,0.9985630321701993,7.8295495917190445,6.830986559548846,1.0341143964145347,-0.017610111503891163,-0.017610111503891163,0.0,2.7755575615628914e-17,1750,1.3,0.7,0.03882848187614063,0
1.2844555234952921,-0.017610111503891135,2.294129675764824,-0.017610111503891107,-1.0096741522695318,-2.7755575615628914e-17,0.9985630321701993,7.8295495917190445,6.830986559548846,1.0341143964145343,-0.017610111503891107,-0.017610111503891107,0.0,2.7755575615628914e-17,1750,1.3,0.5,0.08778904400450949,0
1.2844555234952921,-0.017610111503891135,2.294129675764824,-0.017610111503891107,-1.0096741522695318,-2.7755575615628914e-17,0.9985630321701993,7.8295495917190445,6.830986559548846,1.0341143964145343,-0.017610111503891107,-0.017610111503891107,0.0,2.7755575615628914e-17,1750,1.3,0.3,0.18980415031847167,0
1.2844555234952921,-0.017610111503891135,2.294129675764824,-0.017610111503891107,-1.0096741522695318,-2.7755575615628914e-17,0.9985630321701993,7.8295495917190445,6.830986559548846,1.0341143964145343,-0.017610111503891107,-0.017610111503891107,0.0,2.7755575615628914e-17,1750,1.5,1.0,0.01717962627061874,0
1.2844555234952921,-0.017610111503891135,2.294129675764824,-0.017610111503891107,-1.0096741522695318,-2.7755575615628914e-17,0.9985630321701993,7.8295495917190445,6.830986559548846,1.0341143964145343,-0.017610111503891107,-0.017610111503891107,0.0,2.7755575615628914e-17,1750,1.5,0.9,0.026863418749087,0
